"country","date","dny","jaro_leto_podzim_zima","population_density","population","tests_performed","confirmed_per_day","gdp_per_person","gini","mortaliy_under5","median_age_2018","Christianity","Islam","Hinduism","Judaism","rozdil_doziti","prumer_temp","pocet_hodin","max_vitr"
Austria,"2020-05-04",pracovni_den,"1",107.2069267,8840521,4716.0,29,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-06",pracovni_den,"1",107.2069267,8840521,6371.0,68,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-07",pracovni_den,"1",107.2069267,8840521,5640.0,22,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-08",pracovni_den,"1",107.2069267,8840521,6175.0,59,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-09",vikend,"1",107.2069267,8840521,7621.0,38,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-11",pracovni_den,"1",107.2069267,8840521,2976.0,79,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-16",vikend,"1",107.2069267,8840521,6042.0,41,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-17",vikend,"1",107.2069267,8840521,5116.0,27,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-18",pracovni_den,"1",107.2069267,8840521,3364.0,52,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-05-27",pracovni_den,"1",107.2069267,8840521,7521.0,37,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-06-04",pracovni_den,"1",107.2069267,8840521,8508.0,38,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-06-06",vikend,"1",107.2069267,8840521,6463.0,4,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-06-11",pracovni_den,"1",107.2069267,8840521,6157.0,30,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-06-25",pracovni_den,"1",107.2069267,8840521,5659.0,45,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-06-27",vikend,"1",107.2069267,8840521,7053.0,74,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-06-28",vikend,"1",107.2069267,8840521,5025.0,69,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-01",pracovni_den,"1",107.2069267,8840521,8110.0,68,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-04",vikend,"1",107.2069267,8840521,7174.0,115,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-05",vikend,"1",107.2069267,8840521,5125.0,85,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-08",pracovni_den,"1",107.2069267,8840521,8071.0,102,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-10",pracovni_den,"1",107.2069267,8840521,7757.0,74,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-12",vikend,"1",107.2069267,8840521,5031.0,51,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-13",pracovni_den,"1",107.2069267,8840521,3876.0,73,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-19",vikend,"1",107.2069267,8840521,5579.0,88,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-20",pracovni_den,"1",107.2069267,8840521,49767.0,84,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-23",pracovni_den,"1",107.2069267,8840521,11350.0,115,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-27",pracovni_den,"1",107.2069267,8840521,13308.0,119,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-28",pracovni_den,"1",107.2069267,8840521,9396.0,173,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-07-30",pracovni_den,"1",107.2069267,8840521,10425.0,175,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-01",vikend,"2",107.2069267,8840521,7495.0,92,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-02",vikend,"2",107.2069267,8840521,5123.0,81,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-07",pracovni_den,"2",107.2069267,8840521,10030.0,82,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-08",vikend,"2",107.2069267,8840521,7934.0,114,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-09",vikend,"2",107.2069267,8840521,6629.0,73,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-10",pracovni_den,"2",107.2069267,8840521,3890.0,139,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-12",pracovni_den,"2",107.2069267,8840521,8510.0,155,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-13",pracovni_den,"2",107.2069267,8840521,8490.0,282,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-16",vikend,"2",107.2069267,8840521,9136.0,164,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-19",pracovni_den,"2",107.2069267,8840521,10328.0,347,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-20",pracovni_den,"2",107.2069267,8840521,13221.0,331,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-21",pracovni_den,"2",107.2069267,8840521,13972.0,300,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-24",pracovni_den,"2",107.2069267,8840521,6219.0,211,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-25",pracovni_den,"2",107.2069267,8840521,8883.0,327,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-26",pracovni_den,"2",107.2069267,8840521,9110.0,328,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-08-27",pracovni_den,"2",107.2069267,8840521,14044.0,229,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-02",pracovni_den,"2",107.2069267,8840521,17441.0,403,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-03",pracovni_den,"2",107.2069267,8840521,14689.0,357,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-04",pracovni_den,"2",107.2069267,8840521,11232.0,358,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-05",vikend,"2",107.2069267,8840521,11318.0,184,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-08",pracovni_den,"2",107.2069267,8840521,10254.0,502,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-09",pracovni_den,"2",107.2069267,8840521,11582.0,664,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-11",pracovni_den,"2",107.2069267,8840521,13789.0,869,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-12",vikend,"2",107.2069267,8840521,14674.0,463,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-13",vikend,"2",107.2069267,8840521,10573.0,382,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-14",pracovni_den,"2",107.2069267,8840521,9342.0,764,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-15",pracovni_den,"2",107.2069267,8840521,13100.0,768,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-19",vikend,"2",107.2069267,8840521,18134.0,621,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-20",vikend,"2",107.2069267,8840521,12584.0,563,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-21",pracovni_den,"2",107.2069267,8840521,13412.0,645,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-22",pracovni_den,"2",107.2069267,8840521,14552.0,681,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-24",pracovni_den,"2",107.2069267,8840521,18518.0,684,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-09-27",vikend,"2",107.2069267,8840521,9865.0,556,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-01",pracovni_den,"3",107.2069267,8840521,18586.0,688,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-02",pracovni_den,"3",107.2069267,8840521,21839.0,1058,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-06",pracovni_den,"3",107.2069267,8840521,18237.0,1029,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-08",pracovni_den,"3",107.2069267,8840521,21762.0,1131,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-09",pracovni_den,"3",107.2069267,8840521,18575.0,1235,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-19",pracovni_den,"3",107.2069267,8840521,14550.0,1524,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-20",pracovni_den,"3",107.2069267,8840521,19469.0,1958,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-21",pracovni_den,"3",107.2069267,8840521,21077.0,2435,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-22",pracovni_den,"3",107.2069267,8840521,25278.0,2571,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-23",pracovni_den,"3",107.2069267,8840521,28024.0,3614,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-26",pracovni_den,"3",107.2069267,8840521,23216.0,2835,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-10-28",pracovni_den,"3",107.2069267,8840521,27379.0,4453,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-03",pracovni_den,"3",107.2069267,8840521,25881.0,6901,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-05",pracovni_den,"3",107.2069267,8840521,28133.0,6464,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-06",pracovni_den,"3",107.2069267,8840521,33067.0,8241,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-07",vikend,"3",107.2069267,8840521,29810.0,5933,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-08",vikend,"3",107.2069267,8840521,26867.0,5593,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-09",pracovni_den,"3",107.2069267,8840521,26376.0,6120,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-10",pracovni_den,"3",107.2069267,8840521,26540.0,7514,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-11",pracovni_den,"3",107.2069267,8840521,31571.0,9262,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-12",pracovni_den,"3",107.2069267,8840521,38226.0,9586,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-13",pracovni_den,"3",107.2069267,8840521,32328.0,7063,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-14",vikend,"3",107.2069267,8840521,34820.0,5665,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-15",vikend,"3",107.2069267,8840521,25327.0,4657,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-17",pracovni_den,"3",107.2069267,8840521,29050.0,7091,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-18",pracovni_den,"3",107.2069267,8840521,33128.0,6995,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-21",vikend,"3",107.2069267,8840521,30808.0,5226,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-22",vikend,"3",107.2069267,8840521,29831.0,3145,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Austria,"2020-11-23",pracovni_den,"3",107.2069267,8840521,20422.0,4377,50100.62,30.8,3.5,44.5,78.6,6.2,,0.23,15.149000000000001,,,
Bahrain,"2020-03-10",pracovni_den,"0",2017.2737,1569439,524.0,85,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-03-11",pracovni_den,"0",2017.2737,1569439,456.0,0,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-03-12",pracovni_den,"0",2017.2737,1569439,232.0,0,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-03-17",pracovni_den,"0",2017.2737,1569439,1422.0,28,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-03-30",pracovni_den,"0",2017.2737,1569439,701.0,52,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-04",vikend,"1",2017.2737,1569439,1260.0,12,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-05",vikend,"1",2017.2737,1569439,5130.0,56,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-06",pracovni_den,"1",2017.2737,1569439,3298.0,55,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-07",pracovni_den,"1",2017.2737,1569439,2443.0,12,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-08",pracovni_den,"1",2017.2737,1569439,2677.0,64,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-09",pracovni_den,"1",2017.2737,1569439,2292.0,38,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-10",pracovni_den,"1",2017.2737,1569439,2585.0,115,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-11",vikend,"1",2017.2737,1569439,3025.0,96,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-12",vikend,"1",2017.2737,1569439,3267.0,225,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-13",pracovni_den,"1",2017.2737,1569439,3354.0,167,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-14",pracovni_den,"1",2017.2737,1569439,3486.0,143,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-15",pracovni_den,"1",2017.2737,1569439,2459.0,29,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-16",pracovni_den,"1",2017.2737,1569439,3672.0,40,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-17",pracovni_den,"1",2017.2737,1569439,2668.0,33,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-18",vikend,"1",2017.2737,1569439,2956.0,108,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-19",vikend,"1",2017.2737,1569439,4164.0,26,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-20",pracovni_den,"1",2017.2737,1569439,3575.0,66,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-21",pracovni_den,"1",2017.2737,1569439,4073.0,54,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-22",pracovni_den,"1",2017.2737,1569439,3416.0,190,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-23",pracovni_den,"1",2017.2737,1569439,2235.0,301,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-24",pracovni_den,"1",2017.2737,1569439,5334.0,70,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-25",vikend,"1",2017.2737,1569439,5042.0,59,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-26",vikend,"1",2017.2737,1569439,3703.0,76,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-27",pracovni_den,"1",2017.2737,1569439,3687.0,88,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-28",pracovni_den,"1",2017.2737,1569439,3909.0,110,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-04-29",pracovni_den,"1",2017.2737,1569439,5199.0,119,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-01",pracovni_den,"1",2017.2737,1569439,4388.0,114,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-02",vikend,"1",2017.2737,1569439,4196.0,99,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-03",vikend,"1",2017.2737,1569439,5877.0,150,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-04",pracovni_den,"1",2017.2737,1569439,5431.0,187,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-05",pracovni_den,"1",2017.2737,1569439,5915.0,214,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-06",pracovni_den,"1",2017.2737,1569439,4840.0,265,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-07",pracovni_den,"1",2017.2737,1569439,6037.0,245,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-08",pracovni_den,"1",2017.2737,1569439,5780.0,330,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-09",vikend,"1",2017.2737,1569439,6195.0,167,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-10",vikend,"1",2017.2737,1569439,5676.0,295,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-11",pracovni_den,"1",2017.2737,1569439,6751.0,295,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-12",pracovni_den,"1",2017.2737,1569439,7118.0,285,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-13",pracovni_den,"1",2017.2737,1569439,7672.0,382,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-14",pracovni_den,"1",2017.2737,1569439,5557.0,385,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-15",pracovni_den,"1",2017.2737,1569439,11415.0,164,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-16",vikend,"1",2017.2737,1569439,7646.0,209,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-17",vikend,"1",2017.2737,1569439,6640.0,228,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-18",pracovni_den,"1",2017.2737,1569439,6203.0,348,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-19",pracovni_den,"1",2017.2737,1569439,5174.0,356,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-20",pracovni_den,"1",2017.2737,1569439,7428.0,286,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-23",vikend,"1",2017.2737,1569439,7373.0,336,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-24",vikend,"1",2017.2737,1569439,4652.0,33,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-25",pracovni_den,"1",2017.2737,1569439,2680.0,195,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-26",pracovni_den,"1",2017.2737,1569439,2339.0,326,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-27",pracovni_den,"1",2017.2737,1569439,4904.0,360,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-28",pracovni_den,"1",2017.2737,1569439,6746.0,397,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-29",pracovni_den,"1",2017.2737,1569439,6306.0,344,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-05-30",vikend,"1",2017.2737,1569439,5394.0,605,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-01",pracovni_den,"1",2017.2737,1569439,6355.0,440,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-02",pracovni_den,"1",2017.2737,1569439,7571.0,504,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-03",pracovni_den,"1",2017.2737,1569439,7040.0,481,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-04",pracovni_den,"1",2017.2737,1569439,7564.0,539,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-05",pracovni_den,"1",2017.2737,1569439,8785.0,548,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-06",vikend,"1",2017.2737,1569439,7254.0,380,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-07",vikend,"1",2017.2737,1569439,5680.0,654,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-08",pracovni_den,"1",2017.2737,1569439,7306.0,314,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-09",pracovni_den,"1",2017.2737,1569439,3873.0,469,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-10",pracovni_den,"1",2017.2737,1569439,7899.0,467,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-11",pracovni_den,"1",2017.2737,1569439,7776.0,602,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-12",pracovni_den,"1",2017.2737,1569439,9126.0,444,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-13",vikend,"1",2017.2737,1569439,7806.0,514,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-14",vikend,"1",2017.2737,1569439,7571.0,786,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-15",pracovni_den,"1",2017.2737,1569439,6779.0,540,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-16",pracovni_den,"1",2017.2737,1569439,12888.0,408,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-25",pracovni_den,"1",2017.2737,1569439,8735.0,724,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-26",pracovni_den,"1",2017.2737,1569439,8695.0,462,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-27",vikend,"1",2017.2737,1569439,9643.0,438,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-28",vikend,"1",2017.2737,1569439,8141.0,534,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-06-29",pracovni_den,"1",2017.2737,1569439,7274.0,519,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-01",pracovni_den,"1",2017.2737,1569439,9114.0,423,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-02",pracovni_den,"1",2017.2737,1569439,10126.0,573,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-03",pracovni_den,"1",2017.2737,1569439,9740.0,447,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-04",vikend,"1",2017.2737,1569439,9965.0,510,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-05",vikend,"1",2017.2737,1569439,18081.0,454,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-06",pracovni_den,"1",2017.2737,1569439,9945.0,500,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-11",vikend,"1",2017.2737,1569439,8801.0,471,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-12",vikend,"1",2017.2737,1569439,7639.0,535,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
Bahrain,"2020-07-13",pracovni_den,"1",2017.2737,1569439,9589.0,602,21465.76,,7.1,32.9,14.38,69.86,10.27,,35.6,,,
